guid,id,map,x,y,z,o,zone_id,area_id
22890,5452,1,-8991.280,-4002.350,10.905,1.985,440,981
22891,5452,1,-9049.930,-4096.270,17.629,4.642,440,981
22892,5452,1,-9048.730,-4151.850,-30.184,1.152,440,981
22893,5452,1,-9184.680,-4173.080,-44.531,6.178,440,981
22894,5452,1,-9199.690,-3922.230,-33.476,1.187,440,981
22895,5452,1,-9066.490,-4118.960,-27.472,5.061,440,981
22896,5452,1,-9065.930,-4244.390,-32.434,4.171,440,981
22897,5452,1,-9179.120,-4137.730,-44.099,5.253,440,981
22898,5452,1,-9106.960,-4126.450,13.869,3.265,440,981
22899,5452,1,-9143.720,-3968.640,-17.165,6.196,440,981
22900,5452,1,-9170.450,-3920.110,11.294,6.208,440,981
22901,5452,1,-9186.070,-4204.150,-44.415,5.323,440,981
22902,5452,1,-9152.050,-4102.120,13.637,5.498,440,981
22903,5452,1,-9349.180,-3960.960,-19.862,5.393,440,981
22904,5452,1,-9414.530,-3999.150,-38.167,0.167,440,981
22905,5452,1,-9418.330,-4060.390,-46.861,4.513,440,981
22906,5452,1,-9118.040,-4163.410,-43.960,1.204,440,981
22907,5452,1,-9289.220,-4108.850,-52.879,0.785,440,981
22908,5452,1,-9283.280,-3892.100,10.221,1.850,440,981
22909,5452,1,-9187.380,-4015.270,10.159,2.003,440,981
22910,5452,1,-9074.680,-4222.390,-30.982,0.157,440,981
22911,5452,1,-9055.170,-3956.890,13.445,4.789,440,981
22912,5452,1,-8797.590,-4162.640,11.898,3.659,440,981
22913,5453,1,-9154.830,-4084.180,-45.814,5.079,440,981
22914,5453,1,-9220.310,-4006.050,-39.530,3.438,440,981
22915,5453,1,-9152.830,-4146.720,-40.218,0.489,440,981
22916,5453,1,-9272.670,-3999.230,-36.005,5.620,440,981
22917,5453,1,-9103.290,-3937.280,-31.846,2.897,440,981
22918,5453,1,-9029.470,-4133.960,13.595,2.540,440,981
22919,5453,1,-9318.990,-4037.000,10.085,1.247,440,981
22920,5453,1,-9220.420,-4132.070,-44.747,5.061,440,981
22921,5453,1,-9242.580,-3879.090,10.636,1.318,440,981
22922,5453,1,-9085.830,-3911.520,-32.397,3.107,440,981
22923,5453,1,-8982.120,-3779.150,10.604,4.017,440,981
22924,5453,1,-9371.670,-3998.260,-29.177,6.172,440,981
22925,5453,1,-9014.950,-4087.810,-21.807,0.244,440,981
22926,5453,1,-9233.820,-3981.440,-39.134,5.393,440,981
22927,5453,1,-9275.870,-4130.190,-52.901,4.957,440,981
22928,5453,1,-9446.470,-4059.300,-45.755,2.216,440,981
22929,5453,1,-8980.800,-4129.640,-31.188,1.902,440,981
22930,5453,1,-9285.100,-3924.130,9.011,0.624,440,981
22931,5453,1,-8963.070,-4129.740,-31.093,1.257,440,981
22932,5454,1,-9121.600,-4193.550,-28.793,3.875,440,981
22933,5454,1,-9258.630,-4108.770,-52.395,1.797,440,981
22934,5454,1,-9065.790,-4058.320,-17.395,1.204,440,981
22935,5454,1,-8983.610,-4123.190,12.389,1.870,440,981
22936,5454,1,-9083.390,-4152.090,-29.397,2.793,440,981
22937,5454,1,-9113.440,-3913.180,-32.606,3.700,440,981
22938,5454,1,-9323.000,-3882.960,9.748,2.678,440,981
22939,5454,1,-9088.650,-4146.820,12.378,2.482,440,981
22940,5454,1,-8982.120,-4084.820,12.405,5.681,440,981
22941,5454,1,-9201.990,-3940.800,-36.860,0.611,440,981
22942,5454,1,-9063.320,-3998.300,9.329,0.468,440,981
22943,5454,1,-9025.460,-4062.590,17.352,0.629,440,981
22944,5454,1,-9051.930,-4144.080,12.666,2.334,440,981
22945,5454,1,-8972.650,-4153.880,-31.278,1.606,440,981
22946,5454,1,-9051.940,-4224.470,-32.287,4.136,440,981
22947,5454,1,-9104.770,-4023.530,-15.932,3.054,440,981
22948,5454,1,-9209.590,-4082.280,-39.605,0.279,440,981
22949,5454,1,-9243.170,-4026.720,-39.961,5.009,440,981
22950,5455,1,-8009.510,-2522.850,8.918,3.127,440,982
22951,5455,1,-7954.090,-2465.720,11.319,4.708,440,982
22952,5455,1,-7906.860,-2479.220,-23.465,5.088,440,982
22953,5455,1,-7949.740,-2384.130,-27.347,2.626,440,982
22954,5455,1,-7641.510,-2511.130,9.882,3.756,440,982
22955,5455,1,-7866.020,-2636.670,-56.896,1.357,440,982
22956,5455,1,-8075.880,-2474.130,-22.758,0.197,440,982
22957,5455,1,-8028.120,-2419.630,-31.250,0.249,440,982
22958,5455,1,-7693.770,-2552.610,14.712,3.387,440,982
22959,5455,1,-7860.460,-2480.840,9.571,3.491,440,982
22960,5455,1,-8015.560,-2405.850,8.948,6.064,440,982
22961,5455,1,-7894.180,-2428.050,9.109,2.665,440,982
22962,5455,1,-7714.430,-2752.720,8.920,5.889,440,982
22963,5455,1,-8184.940,-2496.650,9.409,1.434,440,982
22964,5455,1,-7729.400,-2496.750,8.920,0.640,440,982
22965,5455,1,-7925.910,-2384.690,14.881,5.377,440,982
22966,5455,1,-8013.140,-2675.120,9.769,3.656,440,982
22967,5455,1,-8123.690,-2643.530,9.474,5.525,440,982
22968,5455,1,-8141.460,-2627.870,9.276,5.419,440,982
22969,5455,1,-7719.450,-2554.780,9.839,1.282,440,982
22970,5455,1,-7805.950,-2546.510,-33.041,1.753,440,982
22971,5455,1,-7748.170,-2682.360,9.047,0.279,440,982
22972,5455,1,-7786.830,-2720.760,11.570,4.007,440,982
22973,5455,1,-7816.360,-2678.930,9.233,1.340,440,982
22974,5455,1,-7915.960,-2638.780,9.464,1.203,440,982
22975,5455,1,-7916.990,-2515.380,9.613,1.066,440,982
22976,5456,1,-8185.330,-2474.130,9.066,3.819,440,982
22977,5456,1,-8006.080,-2375.820,14.163,0.837,440,982
22978,5456,1,-8197.190,-2392.070,14.488,3.650,440,982
22979,5456,1,-7791.290,-2517.550,14.406,5.629,440,982
22980,5456,1,-8045.780,-2353.610,8.920,5.991,440,982
22981,5456,1,-8023.920,-2357.450,13.828,3.382,440,982
22982,5456,1,-7658.210,-2590.840,12.493,3.457,440,982
22983,5456,1,-7974.000,-2619.660,-48.559,0.786,440,982
22984,5456,1,-7627.250,-2533.710,9.303,1.189,440,982
22985,5456,1,-7739.360,-2547.740,9.471,6.071,440,982
22986,5456,1,-7970.570,-2516.360,-39.199,6.125,440,982
22987,5456,1,-8091.710,-2434.790,-47.366,2.553,440,982
22988,5456,1,-7955.680,-2366.670,10.624,3.142,440,982
22989,5456,1,-7926.630,-2424.260,9.401,0.676,440,982
22990,5456,1,-7990.780,-2596.670,9.243,4.641,440,982
22991,5456,1,-7950.920,-2417.320,8.920,1.206,440,982
22992,5456,1,-7931.320,-2546.300,8.920,6.234,440,982
22993,5456,1,-7918.160,-2391.100,-24.492,1.783,440,982
22994,5456,1,-8151.340,-2396.640,9.832,1.412,440,982
22995,5456,1,-8017.650,-2537.560,9.308,2.923,440,982
22996,5456,1,-8079.100,-2422.650,10.365,5.207,440,982
22997,5456,1,-7959.770,-2452.170,-32.158,0.905,440,982
22998,5456,1,-7961.550,-2605.720,9.837,1.663,440,982
22999,5456,1,-8119.500,-2404.930,9.005,1.661,440,982
23000,5456,1,-8029.370,-2714.740,8.920,3.081,440,982
23001,5456,1,-7947.460,-2720.360,12.486,6.212,440,982
23002,5456,1,-8077.290,-2635.090,11.454,5.045,440,982
23003,5456,1,-7689.240,-2626.120,9.643,1.813,440,982
23004,5456,1,-7694.890,-2672.920,11.286,3.142,440,982
23005,5456,1,-7833.720,-2459.560,13.147,2.593,440,982
23006,5456,1,-7692.010,-2598.600,-56.527,4.919,440,982
23007,5456,1,-7776.770,-2514.970,-42.902,0.054,440,982
23008,5456,1,-7752.100,-2751.160,8.920,4.468,440,982
23009,5456,1,-7851.550,-2715.260,9.277,2.933,440,982
23010,5456,1,-7894.640,-2697.060,16.063,4.017,440,982
23011,5456,1,-7885.190,-2545.770,9.101,1.506,440,982
23012,5457,1,-8045.360,-2639.340,9.150,4.458,440,982
23013,5457,1,-7741.590,-2490.230,9.257,3.881,440,982
23014,5457,1,-8107.570,-2439.690,9.510,0.717,440,982
23015,5457,1,-7981.550,-2639.980,18.377,0.110,440,982
23016,5457,1,-8056.180,-2383.400,9.403,0.118,440,982
23017,5457,1,-8039.590,-2298.810,10.606,4.271,440,982
23018,5457,1,-8155.070,-2554.050,9.418,3.601,440,982
23019,5457,1,-7909.720,-2341.310,9.340,2.693,440,982
23020,5457,1,-7970.550,-2320.810,10.323,3.089,440,982
23021,5457,1,-7943.430,-2677.680,10.118,1.164,440,982
23022,5457,1,-7989.110,-2449.130,8.908,0.834,440,982
23023,5457,1,-8187.380,-2474.350,9.402,1.463,440,982
23024,5457,1,-8090.390,-2688.230,13.731,4.561,440,982
23025,5457,1,-8128.190,-2573.100,9.095,1.532,440,982
23026,5457,1,-8060.850,-2579.830,8.848,2.480,440,982
23027,5457,1,-7729.550,-2657.450,10.048,1.907,440,982
23028,5457,1,-7791.150,-2572.040,-28.228,2.083,440,982
23029,5457,1,-7836.380,-2490.180,9.186,2.314,440,982
23030,5457,1,-7650.670,-2649.990,9.727,0.393,440,982
23031,5457,1,-7846.510,-2652.160,9.175,5.951,440,982
23032,5457,1,-7885.310,-2619.000,9.057,4.558,440,982
23033,5457,1,-7915.980,-2581.900,9.567,0.465,440,982
23034,4404,1,-4383.560,-4117.210,-3.527,2.411,15,517
23035,5458,1,-7890.160,-2638.580,-57.002,5.169,440,982
23036,5458,1,-7762.890,-2520.390,9.694,6.136,440,982
23037,5458,1,-7960.050,-2588.900,-52.055,4.676,440,982
23038,5458,1,-7977.530,-2430.220,9.098,1.236,440,982
23039,5458,1,-7959.830,-2454.180,-32.239,2.900,440,982
23040,5458,1,-7981.230,-2362.110,-26.294,3.777,440,982
23041,5458,1,-7859.490,-2497.950,-45.331,0.898,440,982
23042,5458,1,-7695.480,-2612.570,-55.881,5.433,440,982
23043,5458,1,-8041.740,-2535.680,-38.953,5.971,440,982
23044,5458,1,-8040.650,-2380.250,9.045,5.970,440,982
23045,5458,1,-7929.470,-2438.910,-31.133,3.336,440,982
23046,5458,1,-8223.760,-2405.720,12.743,1.867,440,982
23047,5458,1,-7896.900,-2365.360,-21.834,5.606,440,982
23048,5458,1,-8013.170,-2589.960,-47.307,5.141,440,982
23049,5458,1,-7921.030,-2459.900,-28.437,0.716,440,982
23050,5458,1,-7932.140,-2494.830,-29.792,1.726,440,982
23051,5458,1,-7703.880,-2581.010,-56.937,0.484,440,982
23052,5458,1,-7838.260,-2685.810,9.126,5.797,440,982
23053,5458,1,-7689.510,-2708.050,12.493,4.973,440,982
23054,5458,1,-7936.770,-2676.300,11.512,1.522,440,982
23055,5459,1,-7937.360,-2386.030,-27.836,5.485,440,982
23056,7763,1,-7112.680,-3831.320,9.737,2.217,440,976
23057,5459,1,-7811.650,-2591.300,-49.300,0.434,440,982
23058,5459,1,-7956.700,-2520.380,-37.953,2.822,440,982
23059,5459,1,-7846.740,-2521.450,-45.643,2.034,440,982
23060,5459,1,-7905.380,-2446.240,-30.168,0.719,440,982
23061,5459,1,-7790.580,-2577.360,-48.187,2.587,440,982
23062,5459,1,-7994.790,-2560.720,-50.116,5.244,440,982
23063,5459,1,-8078.130,-2508.610,-52.120,3.160,440,982
23064,5459,1,-7719.490,-2599.490,-57.736,1.001,440,982
23065,5459,1,-8102.170,-2639.730,9.131,5.174,440,982
23066,5459,1,-7822.680,-2616.440,-48.195,0.255,440,982
23067,5459,1,-7866.500,-2655.950,-56.794,0.457,440,982
23068,5459,1,-7975.010,-2430.070,-25.284,5.612,440,982
23069,5460,1,-8008.490,-2422.600,-25.733,6.066,440,982
23070,5460,1,-8085.020,-2440.390,-50.289,2.546,440,982
23071,5460,1,-7894.670,-2415.090,-24.810,0.982,440,982
23072,5460,1,-7867.540,-2629.300,-56.700,0.166,440,982
23073,5460,1,-7968.070,-2623.990,-49.672,5.341,440,982
23074,5460,1,-7807.100,-2558.650,-33.732,6.012,440,982
23075,5460,1,-7804.910,-2537.800,-33.723,5.998,440,982
23076,5460,1,-7744.990,-2549.940,-47.592,4.857,440,982
23098,15192,1,-8176.580,-4722.570,28.078,1.759,440,2300
23100,5465,1,-8124.910,-3761.490,17.535,6.236,440,1938
23101,5465,1,-8468.940,-2652.200,31.734,2.973,440,440
23102,5465,1,-8253.960,-3709.410,15.003,1.775,440,440
23103,5465,1,-8378.890,-4278.530,10.385,4.746,440,440
23104,5465,1,-8575.850,-3287.420,11.028,3.576,440,984
23105,5466,1,-8553.490,-4877.610,0.084,1.720,440,1940
23106,5466,1,-8621.280,-4948.480,-38.188,2.947,440,1940
23107,5466,1,-8749.970,-4821.470,-49.331,4.591,440,1940
23108,5466,1,-8754.190,-4681.350,0.251,1.848,440,1940
23109,5466,1,-8544.640,-5012.670,-8.124,0.455,440,1940
23110,7770,1,-8826.940,-4753.790,1.997,0.977,440,1940
23112,5466,1,-8639.300,-4822.940,-0.148,3.376,440,1940
23113,5466,1,-8569.330,-4837.520,0.368,5.476,440,1940
23114,5466,1,-8439.160,-5153.160,-12.833,3.233,440,1940
23115,5466,1,-8492.810,-5073.410,-11.309,2.360,440,1940
23116,5466,1,-8661.560,-4750.920,-6.666,6.131,440,1940
23117,7771,1,-7987.520,-3855.620,17.816,4.677,440,1938
23118,5467,1,-8916.780,-4763.300,-55.698,1.465,440,1940
23124,0,1,-9516.169,-2750.039,8.793,4.933,440,990
23123,0,1,-9583.423,-2749.131,8.480,1.798,440,990
23122,0,1,-9614.697,-2783.145,7.921,0.785,440,989
23121,0,1,-9582.851,-2815.651,7.921,3.089,440,990
23120,0,1,-9551.317,-2781.871,7.921,6.266,440,990
23119,0,1,-9584.950,-2782.754,8.393,5.759,440,990
23125,0,1,-9251.390,-3015.870,16.282,5.899,440,992
23126,0,1,-9217.400,-3116.010,25.051,5.620,440,992
23127,0,1,-9283.500,-3117.360,10.404,3.508,440,992
23128,0,1,-9116.930,-3082.030,46.993,4.677,440,992
23129,0,1,-9151.690,-3115.170,43.405,2.269,440,992
23130,0,1,-9318.000,-2949.860,10.105,1.396,440,992
23131,0,1,-9216.180,-2916.300,15.232,2.269,440,992
23132,0,1,-8418.630,-3082.320,8.709,3.560,440,983
23133,0,1,-8285.110,-3020.420,9.016,0.848,440,983
23134,0,1,-8985.000,-3550.770,12.328,1.257,440,984
23135,0,1,-9216.690,-3050.450,20.811,2.461,440,992
23136,0,1,-8783.320,-3482.090,10.199,5.166,440,984
23137,0,1,-8307.000,-2864.820,10.972,6.251,440,983
23138,0,1,-9249.540,-2882.650,13.706,5.079,440,992
23139,0,1,-9216.960,-2983.530,19.270,3.892,440,992
23140,0,1,-9184.150,-2949.530,24.405,3.316,440,992
23141,0,1,-8265.080,-2899.930,14.047,5.654,440,983
23142,0,1,-8379.530,-2981.730,8.697,0.688,440,983
23143,0,1,-8216.840,-2969.430,11.215,0.013,440,983
23144,0,1,-8290.930,-2893.670,10.522,2.564,440,983
23145,0,1,-8504.630,-2861.310,10.455,4.044,440,983
23146,0,1,-8231.490,-2953.680,11.887,4.202,440,983
23147,0,1,-8538.980,-3006.870,8.976,1.085,440,983
23148,0,1,-8236.200,-2987.860,9.533,2.433,440,983
23149,0,1,-8477.180,-2826.310,10.354,5.642,440,983
23150,0,1,-8393.000,-2877.200,8.750,5.820,440,983
23151,0,1,-8513.930,-2835.310,8.955,1.370,440,983
23152,0,1,-8548.930,-2890.600,10.646,2.430,440,983
23153,0,1,-8328.570,-3131.450,8.914,0.631,440,983
23154,0,1,-8358.530,-3021.530,8.858,3.370,440,983
23155,0,1,-8884.100,-3384.930,15.492,3.032,440,984
23156,0,1,-8543.340,-2971.380,9.434,2.358,440,983
23157,0,1,-8490.920,-3031.000,9.099,0.887,440,983
23158,0,1,-8917.380,-3549.920,11.113,6.091,440,984
23159,0,1,-8490.940,-3029.450,9.002,2.522,440,983
23160,0,1,-9151.520,-3049.820,36.443,5.568,440,992
23161,0,1,-8951.260,-3449.920,18.356,1.902,440,984
23162,0,1,-8881.800,-3451.870,11.185,0.803,440,984
23163,0,1,-8783.780,-3416.760,9.367,3.281,440,984
23164,0,1,-8309.200,-2962.030,8.740,0.000,440,983
23165,0,1,-8348.790,-3081.220,8.708,1.152,440,983
23166,0,1,-8450.130,-3114.710,10.712,1.257,440,983
23167,0,1,-9183.560,-3082.650,31.945,5.585,440,992
23168,0,1,-9316.730,-3016.110,10.016,2.369,440,992
23169,0,1,-8230.150,-2928.900,15.480,0.632,440,983
23170,0,1,-8261.140,-2923.120,12.962,5.908,440,983
23171,0,1,-8597.770,-2836.550,10.630,4.912,440,983
23172,0,1,-8370.970,-2984.350,8.586,0.866,440,983
23173,0,1,-9317.350,-3082.030,12.742,5.341,440,992
23174,0,1,-9117.170,-3016.260,47.994,3.840,440,992
23175,0,1,-8201.070,-3015.690,12.615,4.739,440,983
23176,0,1,-8604.160,-2850.000,9.990,0.000,440,983
23177,0,1,-8247.640,-2996.960,8.714,6.046,440,983
23178,0,1,-8277.100,-2862.380,16.677,1.324,440,983
23179,0,1,-8234.950,-2903.320,17.753,0.933,440,983
23180,0,1,-8500.280,-2815.990,10.258,4.842,440,983
23181,0,1,-8395.780,-3179.310,8.875,5.145,440,983
23182,0,1,-8448.010,-3153.980,8.734,6.213,440,983
23183,0,1,-8318.600,-3163.250,13.638,2.574,440,983
23184,0,1,-8315.210,-3120.980,8.797,3.979,440,983
23185,0,1,-8206.650,-3029.460,10.737,1.249,440,983
23186,0,1,-8265.500,-3064.660,10.685,1.641,440,983
23187,0,1,-8275.750,-3054.020,9.750,1.256,440,983
23188,0,1,-8374.500,-3012.570,9.120,2.168,440,983
23189,0,1,-8816.030,-3516.800,8.983,4.328,440,984
23190,0,1,-8814.830,-3450.280,10.941,1.379,440,984
23191,0,1,-8381.440,-2865.410,9.130,0.633,440,983
23192,0,1,-8475.400,-2856.090,8.750,1.799,440,983
23193,0,1,-8545.490,-2992.340,10.248,5.982,440,983
23194,0,1,-8480.080,-3074.010,10.474,0.367,440,983
23195,0,1,-8477.670,-3086.270,10.252,5.511,440,983
23196,0,1,-8513.100,-3022.680,9.631,2.149,440,983
23197,0,1,-9250.040,-3149.050,14.644,0.297,440,992
23198,0,1,-9283.600,-2915.920,11.996,5.847,440,992
23199,0,1,-9149.340,-2916.600,34.537,4.520,440,992
23200,0,1,-9117.500,-2949.680,45.131,2.007,440,992
23201,0,1,-8852.460,-3416.100,10.916,5.934,440,984
23202,0,1,-8919.030,-3417.150,14.198,1.937,440,984
23203,0,1,-8986.000,-3484.320,18.760,3.508,440,984
23204,0,1,-8418.410,-2919.350,9.094,1.516,440,983
23205,0,1,-8816.760,-3383.550,11.899,0.384,440,984
23206,0,1,-8459.370,-3008.850,8.920,0.000,440,983
23207,0,1,-8473.410,-2968.290,8.880,0.000,440,983
23208,0,1,-8378.750,-3152.070,9.023,5.574,440,983
23209,0,1,-8851.760,-3351.160,9.643,4.904,440,984
23210,0,1,-8949.390,-3383.580,21.020,0.733,440,984
23211,0,1,-8918.060,-3351.780,17.399,0.977,440,984
23212,0,1,-8882.630,-3516.810,12.786,5.480,440,984
23213,0,1,-8848.870,-3550.330,12.186,1.920,440,984
23214,4708,1,-7128.140,-3735.070,8.438,4.782,440,976
23229,7784,1,-8851.940,-4374.930,44.646,5.899,440,440
23230,5481,1,-8968.530,-2340.140,11.760,6.187,440,980
23231,5481,1,-8852.320,-2374.080,17.002,1.300,440,980
23232,5481,1,-9048.970,-2136.500,11.740,2.817,440,980
23233,5481,1,-8996.680,-2121.540,9.282,5.026,440,980
23234,5481,1,-8769.980,-2164.100,11.043,2.169,440,980
23235,5481,1,-8824.020,-2172.730,9.752,1.598,440,980
23236,5481,1,-8845.760,-2155.870,11.751,1.687,440,980
23237,5481,1,-8980.370,-2217.610,9.507,1.902,440,980
23238,5481,1,-9034.010,-2176.370,10.627,4.430,440,980
23239,5481,1,-8845.310,-2311.820,9.002,1.143,440,980
23240,5481,1,-8830.750,-2345.860,18.152,2.569,440,980
23241,5481,1,-8846.990,-2312.580,9.069,5.939,440,980
23242,5481,1,-8953.940,-2280.200,9.127,0.909,440,980
23243,5481,1,-8923.980,-2244.710,9.002,3.047,440,980
23244,5485,1,-8845.840,-2247.200,12.002,-1.693,440,980
23245,5485,1,-8815.680,-2245.820,19.927,3.474,440,980
23246,5485,1,-8720.370,-2210.510,10.974,0.689,440,980
23247,5485,1,-8985.080,-2253.360,11.002,1.514,440,980
23248,5485,1,-8892.750,-2108.030,11.277,5.109,440,980
23249,5485,1,-8879.640,-2358.670,10.752,4.828,440,980
23250,5485,1,-8918.850,-2343.800,10.547,5.662,440,980
23251,5485,1,-8947.190,-2309.730,11.272,2.979,440,980
23252,5485,1,-8927.210,-2267.430,9.002,2.116,440,980
23253,5485,1,-8950.980,-2182.560,8.962,5.934,440,980
23254,5485,1,-8884.750,-2181.800,9.374,3.242,440,980
23259,5490,1,-8788.880,-2119.220,14.864,2.140,440,980
23260,5490,1,-8747.050,-2243.380,9.002,3.845,440,980
23261,5490,1,-8785.300,-2287.410,9.127,2.367,440,980
23262,5490,1,-8889.620,-2373.090,13.375,1.316,440,980
23263,5490,1,-8929.320,-2264.710,9.002,1.407,440,980
23264,5490,1,-8954.010,-2244.200,9.377,3.286,440,980
23265,5490,1,-8918.790,-2152.610,10.972,4.660,440,980
23266,5490,1,-9097.280,-2155.380,12.398,2.810,440,980
23267,7799,1,-7205.060,-3827.290,8.644,0.175,440,976
23268,7804,1,-7197.600,-3766.290,8.874,1.326,440,976
23269,6015,1,-7056.020,-4812.750,0.790,2.759,440,977
23270,8579,1,-6903.400,-4840.940,8.464,2.793,440,977
23272,7564,1,-7193.420,-3793.480,9.762,0.873,440,976
23273,16014,1,-7127.410,-3838.920,9.050,2.932,440,976
23274,5774,1,-7100.190,-3695.180,8.797,4.102,440,976
23275,5774,1,-7095.260,-3711.750,8.643,3.386,440,976
23276,7823,1,-7224.870,-3738.210,8.484,1.187,440,976
23277,7824,1,-7045.240,-3779.400,10.316,3.421,440,976
23281,14743,1,-7112.040,-3827.170,9.515,0.593,440,976
23282,7583,1,-7111.110,-3741.780,8.609,3.997,440,976
23283,15520,1,-6750.080,-4730.930,18.555,5.170,440,977
23286,7847,1,-7632.110,-4484.750,9.426,5.152,440,985
23287,6568,1,-7133.520,-3738.630,8.439,4.992,440,976
23288,8617,1,-7355.520,-4891.350,0.256,4.256,440,986
23290,7855,1,-8080.880,-5237.270,2.165,4.974,440,1336
23291,7855,1,-7888.130,-5157.800,5.614,5.607,440,1336
23292,7855,1,-7985.880,-5110.100,7.545,2.652,440,1336
23293,7855,1,-7854.170,-5086.780,5.581,4.069,440,1336
23294,7855,1,-8096.120,-5301.680,2.141,2.810,440,1336
23295,7855,1,-7828.860,-5111.130,4.304,2.254,440,1336
23296,7855,1,-8093.700,-5194.360,7.467,3.381,440,1336
23297,7855,1,-8013.710,-5346.330,0.941,1.001,440,1336
23298,7855,1,-7999.350,-5252.430,1.170,1.943,440,1336
23299,7855,1,-7912.250,-5208.650,0.730,0.646,440,1336
23300,7855,1,-7982.160,-5288.000,0.694,5.140,440,1336
23301,7855,1,-8100.370,-5269.520,1.969,5.917,440,1336
23302,7855,1,-7855.760,-5108.790,6.916,4.171,440,1336
23303,7855,1,-8014.340,-5253.180,0.694,5.495,440,1336
23304,7855,1,-8100.540,-5299.710,2.164,5.777,440,1336
23305,7855,1,-7884.810,-5187.150,2.694,4.569,440,1336
23306,7855,1,-8079.290,-5242.750,2.160,1.867,440,1336
23307,7855,1,-8017.360,-5321.790,0.700,4.534,440,1336
23308,7855,1,-7987.280,-5316.320,8.579,3.121,440,1336
23309,7855,1,-7850.920,-5145.960,3.947,3.233,440,1336
23310,7855,1,-8085.700,-5155.190,10.538,4.729,440,1336
23311,7855,1,-7982.240,-5184.380,2.042,5.976,440,1336
23312,7855,1,-7951.940,-5216.920,1.636,3.905,440,1336
23313,7855,1,-8096.440,-5269.380,1.948,2.548,440,1336
23314,7855,1,-7982.760,-5133.950,6.122,3.456,440,1336
23315,7855,1,-8045.080,-5190.090,2.700,4.235,440,1336
23316,7856,1,-8089.920,-5218.020,1.575,3.438,440,1336
23317,7856,1,-8047.850,-5257.000,1.450,4.564,440,1336
23318,7856,1,-8018.550,-5151.830,6.134,3.476,440,1336
23319,7856,1,-8015.190,-5282.620,0.658,3.368,440,1336
23320,7856,1,-8047.180,-5215.060,0.825,5.838,440,1336
23321,7856,1,-7968.860,-5450.930,7.484,1.329,440,1336
23322,7856,1,-7971.260,-5147.700,5.523,5.664,440,1336
23323,7856,1,-8110.470,-5213.920,7.617,1.090,440,1336
23324,7856,1,-7959.120,-5481.830,0.290,3.403,440,1336
23325,7856,1,-7971.610,-5453.880,0.146,3.514,440,1336
23326,7856,1,-7953.860,-5182.690,4.360,3.180,440,1336
23327,7856,1,-7953.500,-5253.570,0.694,3.322,440,1336
23328,7856,1,-7947.640,-5465.620,7.529,4.334,440,1336
23329,7856,1,-8052.260,-5110.950,14.239,1.923,440,1336
23330,7856,1,-7906.940,-5204.530,0.844,3.805,440,1336
23331,7856,1,-7970.670,-5482.990,17.956,0.544,440,1336
23332,7856,1,-7859.230,-5114.250,6.662,0.960,440,1336
23333,7856,1,-7970.460,-5489.100,7.528,6.083,440,1336
23334,7856,1,-7988.160,-5135.980,6.409,0.419,440,1336
23335,7856,1,-7949.940,-5436.230,0.160,3.646,440,1336
23336,7856,1,-7877.790,-5133.210,5.713,1.899,440,1336
23337,7856,1,-7960.510,-5241.070,1.819,4.297,440,1336
23338,7856,1,-7943.130,-5276.110,0.604,6.242,440,1336
23339,7856,1,-7963.650,-5471.030,7.529,3.034,440,1336
23340,7856,1,-8046.680,-5302.340,0.700,5.912,440,1336
23341,7856,1,-7916.650,-5179.240,3.888,2.092,440,1336
23342,7856,1,-8051.090,-5148.960,10.654,2.752,440,1336
23343,7857,1,-8042.280,-5351.700,0.979,1.076,440,1336
23344,7857,1,-8053.190,-5347.940,0.653,3.002,440,1336
